 Format                 IAGA-2002                                    |
 Source of Data         WDC for Geomagnetism, Kyoto, Japan           |
 Station Name           Equatorial Dst index                         |
 IAGA CODE              Dst                                          |
 Geodetic Latitude                                                   |
 Geodetic Longitude                                                  |
 Elevation                                                           |
 Reported               Dst                                          |
 Sensor Orientation                                                  |
 Digital Sampling                                                    |
 Data Interval Type     1-hour                                       |
 Data Type              Quicklook                                    |
 # Converted to IAGA2002 format by the International Service of      |
 #  Geomagnetic indices (ISGI, http://isgi.unistra.fr)               |
 # The values in the raw of 00:00:00.000 are the mean values         |
 #  between 00:00UT and 01:00UT, etc.                                |
 # Missing values are indicated by value 9999                        |
 # Dst: Disturbed Storm Time, unit 1 nT                              |
 #                                                                   |
 # DOI citation:  http://dx.doi.org/10.17593/14515-74000             |
 #                                                                   |
 # For more information on Dst index, please visit                   |
 #  World Data Center for Geomagnetism (Kyoto) website :             |
 #  http://wdc.kugi.kyoto-u.ac.jp/                                   |
DATE       TIME         DOY    Dst                                   |
2017-05-10 00:00:00.000 130     11
2017-05-10 01:00:00.000 130     14
2017-05-10 02:00:00.000 130     12
2017-05-10 03:00:00.000 130      8
2017-05-10 04:00:00.000 130      7
2017-05-10 05:00:00.000 130      9
2017-05-10 06:00:00.000 130     11
2017-05-10 07:00:00.000 130     11
2017-05-10 08:00:00.000 130     12
2017-05-10 09:00:00.000 130      9
2017-05-10 10:00:00.000 130     10
2017-05-10 11:00:00.000 130     14
2017-05-10 12:00:00.000 130     17
2017-05-10 13:00:00.000 130     20
2017-05-10 14:00:00.000 130     16
2017-05-10 15:00:00.000 130     16
2017-05-10 16:00:00.000 130     16
2017-05-10 17:00:00.000 130     15
2017-05-10 18:00:00.000 130     11
2017-05-10 19:00:00.000 130     11
2017-05-10 20:00:00.000 130      8
2017-05-10 21:00:00.000 130      8
2017-05-10 22:00:00.000 130      6
2017-05-10 23:00:00.000 130      6
2017-05-11 00:00:00.000 131     15
2017-05-11 01:00:00.000 131     19
2017-05-11 02:00:00.000 131     19
2017-05-11 03:00:00.000 131     17
2017-05-11 04:00:00.000 131     13
2017-05-11 05:00:00.000 131      5
