 Format                 IAGA-2002                                    |
 Source of Data         University of Zagreb (UNIZG)                 |
 Station Name           Lonjsko Polje                                |
 IAGA CODE              LON                                          |
 Geodetic Latitude      45.408                                       |
 Geodetic Longitude     16.659                                       |
 Elevation              95                                           |
 Reported               XYZG                                         |
 Sensor Orientation     DIF                                          |
 Digital Sampling       5.0 seconds                                  |
 Data Interval Type     Average 1-Minute (00:30-01:29)               |
 Data Type              Definitive                                   |
 # D-conversion factor  10000                                        |
 # K9-limit             350                                          |
 # Format binary data.                                               |
 # A complete set is available on the INTERMAGNET CD-ROM/DVD.        |
 # Go to www.intermagnet.org for details on obtaining this product.  |
 # CONDITIONS OF USE: The Conditions of Use for data provided        |
 # through INTERMAGNET and acknowledgement templates can be found    |
 # at www.intermagnet.org                                            |
 # D conversion factor is a fixed value used to allow                |
 # Declination to be converted from minutes of arc to equivalent     |
 # nanoteslas. Set to H/3438*10000 where H is the annual mean        |
 # value of horizontal intensity.                                    |
DATE       TIME         DOY     LONX      LONY      LONZ      LONG   |
2015-03-18 00:00:00.000 077     22241.60   1592.30  42221.40  88888.80
2015-03-18 00:01:00.000 077     22241.70   1591.50  42221.70  88888.80
2015-03-18 00:02:00.000 077     22240.70   1590.30  42221.60  88888.80
2015-03-18 00:03:00.000 077     22240.00   1591.20  42222.00  88888.80
2015-03-18 00:04:00.000 077     22238.80   1592.80  42222.70  88888.80
2015-03-18 00:05:00.000 077     22238.30   1595.20  42223.20  88888.80
2015-03-18 00:06:00.000 077     22238.10   1596.30  42223.40  88888.80
2015-03-18 00:07:00.000 077     22238.20   1596.90  42223.40  88888.80
2015-03-18 00:08:00.000 077     22238.80   1597.40  42223.30  88888.80
2015-03-18 00:09:00.000 077     22240.90   1597.30  42223.20  88888.80
2015-03-18 00:10:00.000 077     22245.00   1596.50  42223.10  88888.80
2015-03-18 00:11:00.000 077     22250.00   1594.50  42222.70  88888.80
2015-03-18 00:12:00.000 077     22256.70   1592.40  42222.10  88888.80
2015-03-18 00:13:00.000 077     22270.10   1590.30  42222.10  88888.80
2015-03-18 00:14:00.000 077     22278.60   1585.40  42221.00  88888.80
2015-03-18 00:15:00.000 077     22282.50   1581.10  42219.70  88888.80
2015-03-18 00:16:00.000 077     22283.70   1576.80  42218.30  88888.80
2015-03-18 00:17:00.000 077     22282.90   1573.10  42217.20  88888.80
2015-03-18 00:18:00.000 077     22278.10   1571.20  42216.40  88888.80
2015-03-18 00:19:00.000 077     22274.40   1570.20  42216.10  88888.80
2015-03-18 00:20:00.000 077     22271.00   1569.20  42216.00  88888.80
2015-03-18 00:21:00.000 077     22270.20   1567.50  42215.90  88888.80
2015-03-18 00:22:00.000 077     22270.30   1564.70  42215.70  88888.80
2015-03-18 00:23:00.000 077     22269.00   1562.20  42215.30  88888.80
2015-03-18 00:24:00.000 077     22266.50   1560.10  42215.00  88888.80
2015-03-18 00:25:00.000 077     22265.60   1558.00  42215.00  88888.80
2015-03-18 00:26:00.000 077     22266.40   1554.50  42214.80  88888.80
2015-03-18 00:27:00.000 077     22264.70   1550.80  42214.40  88888.80
2015-03-18 00:28:00.000 077     22262.50   1548.40  42214.40  88888.80
2015-03-18 00:29:00.000 077     22257.20   1547.70  42214.50  88888.80
2015-03-18 00:30:00.000 077     22250.50   1547.70  42214.80  88888.80
2015-03-18 00:31:00.000 077     22243.80   1548.50  42215.50  88888.80
2015-03-18 00:32:00.000 077     22239.20   1549.60  42216.40  88888.80
2015-03-18 00:33:00.000 077     22237.00   1551.20  42217.30  88888.80
2015-03-18 00:34:00.000 077     22234.10   1553.30  42218.30  88888.80
2015-03-18 00:35:00.000 077     22232.90   1556.10  42219.40  88888.80
2015-03-18 00:36:00.000 077     22231.60   1560.10  42220.60  88888.80
2015-03-18 00:37:00.000 077     22228.80   1563.60  42221.30  88888.80
2015-03-18 00:38:00.000 077     22226.50   1566.30  42221.70  88888.80
2015-03-18 00:39:00.000 077     22225.90   1568.70  42222.20  88888.80
2015-03-18 00:40:00.000 077     22225.60   1569.30  42222.20  88888.80
2015-03-18 00:41:00.000 077     22225.30   1568.00  42221.80  88888.80
2015-03-18 00:42:00.000 077     22224.40   1567.00  42221.50  88888.80
2015-03-18 00:43:00.000 077     22224.20   1565.80  42221.40  88888.80
2015-03-18 00:44:00.000 077     22222.80   1563.30  42221.00  88888.80
2015-03-18 00:45:00.000 077     22219.90   1559.70  42220.40  88888.80
2015-03-18 00:46:00.000 077     22218.10   1556.00  42219.80  88888.80
2015-03-18 00:47:00.000 077     22217.60   1553.30  42219.80  88888.80
2015-03-18 00:48:00.000 077     22218.20   1550.40  42220.00  88888.80
2015-03-18 00:49:00.000 077     22219.60   1546.50  42220.00  88888.80
2015-03-18 00:50:00.000 077     22220.80   1542.50  42219.90  88888.80
2015-03-18 00:51:00.000 077     22221.80   1538.60  42219.90  88888.80
2015-03-18 00:52:00.000 077     22221.70   1535.80  42220.00  88888.80
2015-03-18 00:53:00.000 077     22221.10   1533.40  42220.20  88888.80
2015-03-18 00:54:00.000 077     22220.40   1531.50  42220.50  88888.80
2015-03-18 00:55:00.000 077     22219.90   1529.80  42220.90  88888.80
2015-03-18 00:56:00.000 077     22218.50   1529.00  42221.40  88888.80
2015-03-18 00:57:00.000 077     22217.70   1528.60  42221.90  88888.80
2015-03-18 00:58:00.000 077     22217.50   1528.00  42222.50  88888.80
2015-03-18 00:59:00.000 077     22217.90   1528.00  42223.10  88888.80
2015-03-18 01:00:00.000 077     22217.80   1528.20  42223.60  88888.80
2015-03-18 01:01:00.000 077     22217.90   1528.70  42224.10  88888.80
2015-03-18 01:02:00.000 077     22219.00   1529.00  42224.60  88888.80
2015-03-18 01:03:00.000 077     22220.40   1529.40  42225.10  88888.80
2015-03-18 01:04:00.000 077     22220.80   1530.10  42225.40  88888.80
2015-03-18 01:05:00.000 077     22220.50   1531.20  42225.70  88888.80
2015-03-18 01:06:00.000 077     22220.10   1532.20  42226.00  88888.80
2015-03-18 01:07:00.000 077     22219.30   1533.00  42226.10  88888.80
2015-03-18 01:08:00.000 077     22219.50   1533.80  42226.30  88888.80
2015-03-18 01:09:00.000 077     22220.00   1534.70  42226.50  88888.80
2015-03-18 01:10:00.000 077     22219.60   1535.30  42226.70  88888.80
2015-03-18 01:11:00.000 077     22220.50   1535.10  42226.50  88888.80
2015-03-18 01:12:00.000 077     22220.80   1534.50  42226.40  88888.80
2015-03-18 01:13:00.000 077     22221.00   1533.70  42226.30  88888.80
2015-03-18 01:14:00.000 077     22220.70   1533.10  42226.30  88888.80
2015-03-18 01:15:00.000 077     22220.90   1532.70  42226.30  88888.80
2015-03-18 01:16:00.000 077     22222.00   1532.00  42226.40  88888.80
2015-03-18 01:17:00.000 077     22222.20   1531.70  42226.70  88888.80
2015-03-18 01:18:00.000 077     22223.10   1531.70  42226.80  88888.80
2015-03-18 01:19:00.000 077     22224.70   1531.70  42227.20  88888.80
2015-03-18 01:20:00.000 077     22225.50   1532.00  42227.50  88888.80
2015-03-18 01:21:00.000 077     22226.00   1532.40  42227.70  88888.80
2015-03-18 01:22:00.000 077     22226.80   1532.50  42227.80  88888.80
2015-03-18 01:23:00.000 077     22227.40   1532.50  42227.90  88888.80
2015-03-18 01:24:00.000 077     22228.00   1532.80  42228.10  88888.80
2015-03-18 01:25:00.000 077     22228.20   1532.90  42228.20  88888.80
2015-03-18 01:26:00.000 077     22228.10   1532.60  42228.30  88888.80
2015-03-18 01:27:00.000 077     22228.20   1532.40  42228.30  88888.80
2015-03-18 01:28:00.000 077     22227.70   1532.50  42228.50  88888.80
2015-03-18 01:29:00.000 077     22227.70   1532.80  42228.80  88888.80
2015-03-18 01:30:00.000 077     22228.60   1533.20  42229.00  88888.80
2015-03-18 01:31:00.000 077     22229.70   1533.40  42229.30  88888.80
2015-03-18 01:32:00.000 077     22231.10   1533.00  42229.40  88888.80
2015-03-18 01:33:00.000 077     22231.80   1532.60  42229.30  88888.80
2015-03-18 01:34:00.000 077     22231.80   1532.20  42229.20  88888.80
2015-03-18 01:35:00.000 077     22231.80   1532.30  42229.30  88888.80
2015-03-18 01:36:00.000 077     22231.90   1532.30  42229.40  88888.80
2015-03-18 01:37:00.000 077     22232.00   1531.70  42229.40  88888.80
2015-03-18 01:38:00.000 077     22231.50   1531.00  42229.40  88888.80
2015-03-18 01:39:00.000 077     22230.80   1530.50  42229.50  88888.80
2015-03-18 01:40:00.000 077     22230.70   1530.20  42229.50  88888.80
2015-03-18 01:41:00.000 077     22230.50   1529.90  42229.70  88888.80
2015-03-18 01:42:00.000 077     22230.70   1529.30  42229.80  88888.80
2015-03-18 01:43:00.000 077     22230.40   1529.60  42230.00  88888.80
