 Format                 IAGA-2002                                    |
 Source of Data         Geoscience Australia                         |
 Station Name           Kakadu                                       |
 IAGA CODE              KDU                                          |
 Geodetic Latitude      -12.686                                      |
 Geodetic Longitude     132.472                                      |
 Elevation              14                                           |
 Reported               XYZG                                         |
 Sensor Orientation     ABZF                                         |
 Digital Sampling       1.0 seconds                                  |
 Data Interval Type     Average 1-Minute (00:30-01:29)               |
 Data Type              Definitive                                   |
 # D-conversion factor  10000                                        |
 # K9-limit             300                                          |
 # Format binary data.                                               |
 # A complete set is available on the INTERMAGNET CD-ROM/DVD.        |
 # Go to www.intermagnet.org for details on obtaining this product.  |
 # CONDITIONS OF USE: The Conditions of Use for data provided        |
 # through INTERMAGNET and acknowledgement templates can be found    |
 # at www.intermagnet.org                                            |
 # D conversion factor is a fixed value used to allow                |
 # Declination to be converted from minutes of arc to equivalent     |
 # nanoteslas. Set to H/3438*10000 where H is the annual mean        |
 # value of horizontal intensity.                                    |
DATE       TIME         DOY     KDUX      KDUY      KDUZ      KDUG   |
2017-05-29 02:34:00.000 149     35422.90   1855.00 -29579.00       .60
2017-05-29 02:35:00.000 149     35423.00   1855.00 -29579.00       .60
2017-05-29 02:36:00.000 149     35423.00   1854.90 -29578.90       .70
2017-05-29 02:37:00.000 149     35423.10   1855.00 -29578.90       .70
2017-05-29 02:38:00.000 149     35423.00   1855.00 -29578.80       .60
2017-05-29 02:39:00.000 149     35423.10   1855.10 -29578.70       .60
2017-05-29 02:40:00.000 149     35423.20   1855.20 -29578.70       .50
2017-05-29 02:41:00.000 149     35423.30   1855.30 -29578.70       .60
2017-05-29 02:42:00.000 149     35423.50   1855.30 -29578.60       .70
2017-05-29 02:43:00.000 149     35423.50   1855.40 -29578.50       .60
2017-05-29 02:44:00.000 149     35423.50   1855.40 -29578.50       .60
2017-05-29 02:45:00.000 149     35423.50   1855.40 -29578.30       .50
2017-05-29 02:46:00.000 149     35423.50   1855.50 -29578.20       .50
2017-05-29 02:47:00.000 149     35423.40   1855.60 -29578.10       .50
2017-05-29 02:48:00.000 149     35423.40   1855.70 -29577.90       .50
2017-05-29 02:49:00.000 149     35423.20   1855.80 -29577.70       .40
2017-05-29 02:50:00.000 149     35423.10   1855.90 -29577.50       .60
2017-05-29 02:51:00.000 149     35423.10   1855.90 -29577.40       .60
2017-05-29 02:52:00.000 149     35423.10   1855.80 -29577.30       .50
2017-05-29 02:53:00.000 149     35423.00   1855.80 -29577.20       .60
2017-05-29 02:54:00.000 149     35423.10   1855.90 -29577.00       .60
2017-05-29 02:55:00.000 149     35423.10   1856.00 -29576.80       .70
2017-05-29 02:56:00.000 149     35422.90   1856.00 -29576.70       .70
2017-05-29 02:57:00.000 149     35422.80   1856.10 -29576.50       .60
2017-05-29 02:58:00.000 149     35422.70   1856.00 -29576.40       .70
2017-05-29 02:59:00.000 149     35422.60   1856.00 -29576.30       .60
2017-05-29 03:00:00.000 149     35422.60   1856.00 -29576.20       .70
2017-05-29 03:01:00.000 149     35422.60   1856.00 -29576.10       .60
2017-05-29 03:02:00.000 149     35422.80   1855.90 -29576.10       .70
2017-05-29 03:03:00.000 149     35423.10   1856.00 -29576.10       .70
2017-05-29 03:04:00.000 149     35423.30   1856.20 -29576.10       .60
2017-05-29 03:05:00.000 149     35423.40   1856.40 -29576.00       .60
2017-05-29 03:06:00.000 149     35423.50   1856.60 -29576.00       .60
2017-05-29 03:07:00.000 149     35423.50   1856.60 -29575.90       .70
2017-05-29 03:08:00.000 149     35423.40   1856.60 -29575.90       .60
2017-05-29 03:09:00.000 149     35423.20   1856.50 -29575.90       .70
2017-05-29 03:10:00.000 149     35423.10   1856.50 -29575.90       .50
2017-05-29 03:11:00.000 149     35423.00   1856.50 -29575.90       .50
2017-05-29 03:12:00.000 149     35422.70   1856.50 -29575.80       .50
2017-05-29 03:13:00.000 149     35422.60   1856.50 -29575.70       .70
2017-05-29 03:14:00.000 149     35422.50   1856.80 -29575.60       .60
2017-05-29 03:15:00.000 149     35422.30   1857.00 -29575.40       .50
2017-05-29 03:16:00.000 149     35422.00   1857.30 -29575.30       .50
2017-05-29 03:17:00.000 149     35421.70   1857.50 -29575.20       .60
2017-05-29 03:18:00.000 149     35421.20   1857.60 -29575.00       .60
2017-05-29 03:19:00.000 149     35420.70   1857.60 -29574.90       .70
2017-05-29 03:20:00.000 149     35420.20   1857.60 -29574.70       .60
2017-05-29 03:21:00.000 149     35419.80   1857.60 -29574.60       .60
2017-05-29 03:22:00.000 149     35419.60   1857.60 -29574.50       .60
2017-05-29 03:23:00.000 149     35419.50   1857.50 -29574.40       .50
2017-05-29 03:24:00.000 149     35419.50   1857.50 -29574.30       .60
2017-05-29 03:25:00.000 149     35419.50   1857.60 -29574.20       .60
2017-05-29 03:26:00.000 149     35419.50   1857.70 -29574.10       .50
2017-05-29 03:27:00.000 149     35419.50   1857.80 -29574.00       .50
2017-05-29 03:28:00.000 149     35419.70   1857.90 -29573.80       .70
2017-05-29 03:29:00.000 149     35420.00   1858.10 -29573.80       .60
2017-05-29 03:30:00.000 149     35420.00   1858.20 -29573.70       .70
2017-05-29 03:31:00.000 149     35420.00   1858.30 -29573.50       .50
2017-05-29 03:32:00.000 149     35419.90   1858.60 -29573.40       .70
2017-05-29 03:33:00.000 149     35419.90   1858.80 -29573.20       .50
2017-05-29 03:34:00.000 149     35419.90   1858.90 -29573.10       .50
2017-05-29 03:35:00.000 149     35419.80   1859.00 -29572.90       .70
2017-05-29 03:36:00.000 149     35419.60   1859.20 -29572.70       .60
2017-05-29 03:37:00.000 149     35419.50   1859.50 -29572.50       .40
2017-05-29 03:38:00.000 149     35419.30   1859.70 -29572.40       .50
2017-05-29 03:39:00.000 149     35419.20   1859.80 -29572.20       .50
2017-05-29 03:40:00.000 149     35419.20   1859.90 -29572.10       .60
2017-05-29 03:41:00.000 149     35419.10   1860.00 -29572.00       .50
2017-05-29 03:42:00.000 149     35419.10   1860.20 -29571.90       .60
2017-05-29 03:43:00.000 149     35419.00   1860.30 -29571.70       .50
2017-05-29 03:44:00.000 149     35418.90   1860.50 -29571.50       .60
2017-05-29 03:45:00.000 149     35418.80   1860.70 -29571.40       .50
2017-05-29 03:46:00.000 149     35418.70   1860.80 -29571.40       .60
2017-05-29 03:47:00.000 149     35418.60   1860.90 -29571.20       .50
