 Format                 IAGA-2002                                    |
 Source of Data         Geoscience Australia                         |
 Station Name           Kakadu                                       |
 IAGA CODE              KDU                                          |
 Geodetic Latitude      -12.686                                      |
 Geodetic Longitude     132.472                                      |
 Elevation              14                                           |
 Reported               XYZG                                         |
 Sensor Orientation     ABZF                                         |
 Digital Sampling       1.0 seconds                                  |
 Data Interval Type     Average 1-Minute (00:30-01:29)               |
 Data Type              Definitive                                   |
 # D-conversion factor  10000                                        |
 # K9-limit             300                                          |
 # Format binary data.                                               |
 # A complete set is available on the INTERMAGNET CD-ROM/DVD.        |
 # Go to www.intermagnet.org for details on obtaining this product.  |
 # CONDITIONS OF USE: The Conditions of Use for data provided        |
 # through INTERMAGNET and acknowledgement templates can be found    |
 # at www.intermagnet.org                                            |
 # D conversion factor is a fixed value used to allow                |
 # Declination to be converted from minutes of arc to equivalent     |
 # nanoteslas. Set to H/3438*10000 where H is the annual mean        |
 # value of horizontal intensity.                                    |
DATE       TIME         DOY     KDUX      KDUY      KDUZ      KDUG   |
2017-09-09 00:00:00.000 252     35362.50   1848.80 -29579.30       .00
2017-09-09 00:01:00.000 252     35362.90   1848.50 -29579.30       .00
2017-09-09 00:02:00.000 252     35363.30   1848.10 -29579.30      -.10
2017-09-09 00:03:00.000 252     35363.50   1847.90 -29579.30       .00
2017-09-09 00:04:00.000 252     35364.00   1847.90 -29579.10       .00
2017-09-09 00:05:00.000 252     35364.40   1847.80 -29579.00      -.10
2017-09-09 00:06:00.000 252     35364.80   1847.80 -29578.90       .00
2017-09-09 00:07:00.000 252     35364.80   1848.00 -29578.80       .00
2017-09-09 00:08:00.000 252     35364.80   1848.20 -29578.50       .00
2017-09-09 00:09:00.000 252     35364.90   1848.20 -29578.30       .00
2017-09-09 00:10:00.000 252     35365.20   1848.20 -29578.10       .00
2017-09-09 00:11:00.000 252     35365.50   1848.20 -29578.10       .00
2017-09-09 00:12:00.000 252     35365.70   1848.20 -29578.00       .10
2017-09-09 00:13:00.000 252     35365.90   1848.20 -29577.90       .00
2017-09-09 00:14:00.000 252     35366.00   1848.30 -29577.80       .10
2017-09-09 00:15:00.000 252     35365.90   1848.50 -29577.60       .00
2017-09-09 00:16:00.000 252     35365.80   1848.80 -29577.40       .10
2017-09-09 00:17:00.000 252     35365.70   1848.90 -29577.10      -.10
2017-09-09 00:18:00.000 252     35365.80   1848.80 -29577.10       .00
2017-09-09 00:19:00.000 252     35366.00   1848.80 -29577.10       .00
2017-09-09 00:20:00.000 252     35366.00   1849.10 -29576.90       .00
2017-09-09 00:21:00.000 252     35366.20   1849.30 -29576.80       .00
2017-09-09 00:22:00.000 252     35366.30   1849.30 -29576.60       .00
2017-09-09 00:23:00.000 252     35366.50   1849.30 -29576.60       .00
2017-09-09 00:24:00.000 252     35366.80   1849.30 -29576.70       .00
2017-09-09 00:25:00.000 252     35367.20   1849.20 -29576.60       .00
2017-09-09 00:26:00.000 252     35367.50   1849.20 -29576.60      -.10
2017-09-09 00:27:00.000 252     35367.70   1849.20 -29576.50      -.10
2017-09-09 00:28:00.000 252     35368.00   1849.00 -29576.40       .00
2017-09-09 00:29:00.000 252     35368.30   1848.90 -29576.50       .00
2017-09-09 00:30:00.000 252     35368.70   1849.00 -29576.40       .00
2017-09-09 00:31:00.000 252     35368.80   1849.10 -29576.30       .00
2017-09-09 00:32:00.000 252     35368.90   1849.10 -29576.10       .00
2017-09-09 00:33:00.000 252     35369.30   1849.10 -29576.00       .00
2017-09-09 00:34:00.000 252     35369.30   1849.20 -29575.80       .00
2017-09-09 00:35:00.000 252     35369.40   1849.10 -29575.60      -.10
2017-09-09 00:36:00.000 252     35369.70   1848.90 -29575.70       .00
2017-09-09 00:37:00.000 252     35370.00   1849.00 -29575.50      -.10
2017-09-09 00:38:00.000 252     35370.20   1849.10 -29575.50       .00
2017-09-09 00:39:00.000 252     35370.20   1849.20 -29575.20      -.10
2017-09-09 00:40:00.000 252     35370.10   1849.30 -29575.10       .00
2017-09-09 00:41:00.000 252     35370.20   1849.30 -29574.90      -.10
2017-09-09 00:42:00.000 252     35370.30   1849.30 -29574.80       .00
2017-09-09 00:43:00.000 252     35370.20   1849.20 -29574.80       .00
2017-09-09 00:44:00.000 252     35370.20   1849.10 -29574.70       .00
2017-09-09 00:45:00.000 252     35370.40   1848.90 -29574.70       .00
2017-09-09 00:46:00.000 252     35370.40   1848.80 -29574.70       .00
2017-09-09 00:47:00.000 252     35370.40   1848.90 -29574.60       .00
2017-09-09 00:48:00.000 252     35370.60   1849.00 -29574.50       .00
2017-09-09 00:49:00.000 252     35370.50   1849.20 -29574.40       .00
2017-09-09 00:50:00.000 252     35370.40   1849.10 -29574.30       .00
2017-09-09 00:51:00.000 252     35370.40   1849.10 -29574.30       .00
2017-09-09 00:52:00.000 252     35370.60   1849.20 -29574.20       .00
2017-09-09 00:53:00.000 252     35370.80   1849.10 -29574.20       .00
2017-09-09 00:54:00.000 252     35370.70   1849.10 -29574.30       .00
2017-09-09 00:55:00.000 252     35370.60   1849.20 -29574.20       .00
2017-09-09 00:56:00.000 252     35370.60   1849.00 -29574.30      -.10
2017-09-09 00:57:00.000 252     35370.60   1848.80 -29574.30       .00
2017-09-09 00:58:00.000 252     35370.80   1848.70 -29574.30       .00
2017-09-09 00:59:00.000 252     35370.90   1848.70 -29574.40       .00
2017-09-09 01:00:00.000 252     35371.00   1848.80 -29574.40       .00
2017-09-09 01:01:00.000 252     35370.90   1848.90 -29574.30       .00
2017-09-09 01:02:00.000 252     35370.70   1849.00 -29574.20       .00
2017-09-09 01:03:00.000 252     35370.80   1848.90 -29574.20       .00
2017-09-09 01:04:00.000 252     35371.10   1849.10 -29574.20       .00
2017-09-09 01:05:00.000 252     35371.20   1849.20 -29574.20       .00
2017-09-09 01:06:00.000 252     35371.30   1849.20 -29574.30       .00
2017-09-09 01:07:00.000 252     35371.30   1849.20 -29574.30       .00
2017-09-09 01:08:00.000 252     35371.50   1849.40 -29574.30       .00
2017-09-09 01:09:00.000 252     35371.40   1849.60 -29574.20       .00
2017-09-09 01:10:00.000 252     35371.30   1849.80 -29574.00       .00
2017-09-09 01:11:00.000 252     35371.10   1850.00 -29573.90       .00
2017-09-09 01:12:00.000 252     35371.40   1850.10 -29573.90       .00
2017-09-09 01:13:00.000 252     35371.20   1850.30 -29573.90       .00
2017-09-09 01:14:00.000 252     35371.10   1850.30 -29573.80       .00
2017-09-09 01:15:00.000 252     35371.00   1850.60 -29573.70       .00
2017-09-09 01:16:00.000 252     35370.90   1850.90 -29573.60       .00
2017-09-09 01:17:00.000 252     35370.70   1851.20 -29573.40      -.10
2017-09-09 01:18:00.000 252     35370.30   1851.50 -29573.20      -.10
2017-09-09 01:19:00.000 252     35369.80   1851.50 -29573.10       .00
2017-09-09 01:20:00.000 252     35369.40   1851.60 -29572.90       .00
2017-09-09 01:21:00.000 252     35369.20   1851.80 -29572.80      -.10
2017-09-09 01:22:00.000 252     35369.10   1852.00 -29572.60      -.10
2017-09-09 01:23:00.000 252     35369.10   1852.40 -29572.50       .00
2017-09-09 01:24:00.000 252     35368.90   1852.80 -29572.30       .00
2017-09-09 01:25:00.000 252     35368.70   1853.10 -29572.00       .00
2017-09-09 01:26:00.000 252     35368.70   1853.30 -29571.90       .00
2017-09-09 01:27:00.000 252     35368.60   1853.40 -29571.70       .00
2017-09-09 01:28:00.000 252     35368.50   1853.50 -29571.60       .00
2017-09-09 01:29:00.000 252     35368.80   1853.50 -29571.50      -.10
2017-09-09 01:30:00.000 252     35369.20   1853.40 -29571.50       .00
2017-09-09 01:31:00.000 252     35369.60   1853.40 -29571.50       .00
2017-09-09 01:32:00.000 252     35369.50   1853.70 -29571.20       .00
2017-09-09 01:33:00.000 252     35369.40   1853.90 -29570.80       .00
2017-09-09 01:34:00.000 252     35369.40   1853.90 -29570.80       .00
2017-09-09 01:35:00.000 252     35369.30   1853.80 -29570.60      -.10
2017-09-09 01:36:00.000 252     35369.40   1853.80 -29570.50       .00
2017-09-09 01:37:00.000 252     35369.20   1853.80 -29570.30       .00
2017-09-09 01:38:00.000 252     35369.40   1853.70 -29570.20       .00
2017-09-09 01:39:00.000 252     35369.80   1853.80 -29570.10       .00
2017-09-09 01:40:00.000 252     35370.00   1853.80 -29570.00      -.10
2017-09-09 01:41:00.000 252     35370.20   1853.70 -29570.00      -.10
2017-09-09 01:42:00.000 252     35370.50   1853.40 -29570.00      -.10
2017-09-09 01:43:00.000 252     35370.70   1853.20 -29569.90       .00
2017-09-09 01:44:00.000 252     35370.90   1853.20 -29569.80      -.10
2017-09-09 01:45:00.000 252     35370.90   1853.30 -29569.70       .00
2017-09-09 01:46:00.000 252     35371.00   1853.30 -29569.60       .00
