 Format                 IAGA-2002                                    |
 Source of Data         Geoscience Australia                         |
 Station Name           Kakadu                                       |
 IAGA CODE              KDU                                          |
 Geodetic Latitude      -12.686                                      |
 Geodetic Longitude     132.472                                      |
 Elevation              14                                           |
 Reported               XYZG                                         |
 Sensor Orientation     ABZF                                         |
 Digital Sampling       1.0 seconds                                  |
 Data Interval Type     Average 1-Minute (00:30-01:29)               |
 Data Type              Definitive                                   |
 # D-conversion factor  10000                                        |
 # K9-limit             300                                          |
 # Format binary data.                                               |
 # A complete set is available on the INTERMAGNET CD-ROM/DVD.        |
 # Go to www.intermagnet.org for details on obtaining this product.  |
 # CONDITIONS OF USE: The Conditions of Use for data provided        |
 # through INTERMAGNET and acknowledgement templates can be found    |
 # at www.intermagnet.org                                            |
 # D conversion factor is a fixed value used to allow                |
 # Declination to be converted from minutes of arc to equivalent     |
 # nanoteslas. Set to H/3438*10000 where H is the annual mean        |
 # value of horizontal intensity.                                    |
DATE       TIME         DOY     KDUX      KDUY      KDUZ      KDUG   |
2017-09-27 02:39:00.000 270     35469.70   1858.00 -29562.80       .10
2017-09-27 02:40:00.000 270     35469.90   1858.20 -29562.80       .20
2017-09-27 02:41:00.000 270     35470.10   1858.30 -29562.80       .30
2017-09-27 02:42:00.000 270     35470.50   1858.50 -29562.70       .30
2017-09-27 02:43:00.000 270     35471.30   1858.70 -29562.80       .20
2017-09-27 02:44:00.000 270     35471.90   1858.90 -29562.90       .40
2017-09-27 02:45:00.000 270     35472.10   1859.00 -29562.90       .40
2017-09-27 02:46:00.000 270     35472.10   1859.30 -29562.80       .40
2017-09-27 02:47:00.000 270     35472.40   1859.40 -29562.70       .10
2017-09-27 02:48:00.000 270     35473.20   1859.60 -29562.80       .30
2017-09-27 02:49:00.000 270     35474.20   1859.80 -29562.90       .20
2017-09-27 02:50:00.000 270     35475.20   1860.10 -29563.00       .20
2017-09-27 02:51:00.000 270     35475.90   1860.30 -29563.10       .20
2017-09-27 02:52:00.000 270     35476.60   1860.60 -29563.20       .30
2017-09-27 02:53:00.000 270     35477.30   1860.80 -29563.20       .20
2017-09-27 02:54:00.000 270     35477.80   1861.00 -29563.30       .30
2017-09-27 02:55:00.000 270     35478.10   1861.00 -29563.30       .30
2017-09-27 02:56:00.000 270     35478.50   1861.30 -29563.40       .30
2017-09-27 02:57:00.000 270     35478.90   1861.50 -29563.40       .20
2017-09-27 02:58:00.000 270     35479.10   1861.70 -29563.40       .40
2017-09-27 02:59:00.000 270     35478.90   1862.00 -29563.40       .30
2017-09-27 03:00:00.000 270     35478.70   1862.30 -29563.30       .30
2017-09-27 03:01:00.000 270     35479.00   1862.40 -29563.20       .30
2017-09-27 03:02:00.000 270     35478.90   1862.40 -29563.30       .30
2017-09-27 03:03:00.000 270     35478.40   1862.60 -29563.20       .10
2017-09-27 03:04:00.000 270     35478.60   1862.80 -29563.10       .30
2017-09-27 03:05:00.000 270     35478.80   1862.90 -29563.20       .20
2017-09-27 03:06:00.000 270     35478.70   1863.10 -29563.10       .30
2017-09-27 03:07:00.000 270     35478.20   1863.50 -29562.90       .30
2017-09-27 03:08:00.000 270     35477.60   1863.60 -29562.70       .30
2017-09-27 03:09:00.000 270     35477.00   1863.50 -29562.60       .30
2017-09-27 03:10:00.000 270     35476.70   1863.50 -29562.50       .30
2017-09-27 03:11:00.000 270     35476.40   1863.40 -29562.50       .30
2017-09-27 03:12:00.000 270     35476.80   1863.70 -29562.30       .30
2017-09-27 03:13:00.000 270     35478.20   1863.80 -29562.40       .40
2017-09-27 03:14:00.000 270     35479.10   1864.10 -29562.40       .20
2017-09-27 03:15:00.000 270     35479.80   1864.60 -29562.40       .30
2017-09-27 03:16:00.000 270     35481.00   1865.10 -29562.20       .10
2017-09-27 03:17:00.000 270     35481.90   1865.50 -29562.30       .20
2017-09-27 03:18:00.000 270     35482.40   1865.80 -29562.30       .20
2017-09-27 03:19:00.000 270     35482.80   1866.00 -29562.30       .20
2017-09-27 03:20:00.000 270     35483.10   1866.20 -29562.20       .20
2017-09-27 03:21:00.000 270     35483.80   1866.30 -29562.20       .20
2017-09-27 03:22:00.000 270     35484.40   1866.40 -29562.20       .10
2017-09-27 03:23:00.000 270     35484.80   1866.60 -29562.30       .20
2017-09-27 03:24:00.000 270     35485.90   1866.90 -29562.20       .20
2017-09-27 03:25:00.000 270     35487.40   1867.10 -29562.40       .30
2017-09-27 03:26:00.000 270     35488.30   1867.50 -29562.40       .20
2017-09-27 03:27:00.000 270     35489.50   1867.90 -29562.50       .30
2017-09-27 03:28:00.000 270     35490.40   1868.10 -29562.50       .40
2017-09-27 03:29:00.000 270     35490.90   1868.50 -29562.50       .10
2017-09-27 03:30:00.000 270     35491.00   1868.90 -29562.40       .10
2017-09-27 03:31:00.000 270     35491.30   1869.10 -29562.30       .20
2017-09-27 03:32:00.000 270     35491.30   1869.30 -29562.30       .10
2017-09-27 03:33:00.000 270     35491.00   1869.50 -29562.20       .10
2017-09-27 03:34:00.000 270     35490.50   1869.60 -29562.00       .10
2017-09-27 03:35:00.000 270     35489.60   1869.90 -29561.70       .00
2017-09-27 03:36:00.000 270     35489.70   1869.90 -29561.50       .10
2017-09-27 03:37:00.000 270     35490.00   1870.00 -29561.50       .10
2017-09-27 03:38:00.000 270     35490.50   1870.00 -29561.60       .20
2017-09-27 03:39:00.000 270     35490.40   1870.20 -29561.60       .20
2017-09-27 03:40:00.000 270     35490.30   1870.30 -29561.50       .20
2017-09-27 03:41:00.000 270     35490.40   1870.60 -29561.30       .10
2017-09-27 03:42:00.000 270     35491.60   1870.80 -29561.40       .10
2017-09-27 03:43:00.000 270     35492.30   1871.20 -29561.40       .20
2017-09-27 03:44:00.000 270     35492.70   1871.70 -29561.50       .20
2017-09-27 03:45:00.000 270     35492.90   1872.10 -29561.40       .30
2017-09-27 03:46:00.000 270     35492.70   1872.50 -29561.40       .20
2017-09-27 03:47:00.000 270     35492.30   1872.70 -29561.40       .20
2017-09-27 03:48:00.000 270     35491.60   1872.80 -29561.30       .20
2017-09-27 03:49:00.000 270     35490.70   1872.90 -29561.20       .10
2017-09-27 03:50:00.000 270     35490.20   1873.10 -29561.00       .20
2017-09-27 03:51:00.000 270     35490.70   1873.00 -29561.10       .20
2017-09-27 03:52:00.000 270     35491.00   1873.00 -29561.30       .20
2017-09-27 03:53:00.000 270     35490.80   1873.40 -29561.30       .30
2017-09-27 03:54:00.000 270     35491.20   1873.90 -29561.20       .10
2017-09-27 03:55:00.000 270     35492.30   1874.40 -29561.30       .20
2017-09-27 03:56:00.000 270     35493.20   1874.90 -29561.50       .10
2017-09-27 03:57:00.000 270     35493.80   1875.30 -29561.70       .20
2017-09-27 03:58:00.000 270     35493.60   1875.80 -29561.80       .20
2017-09-27 03:59:00.000 270     35493.40   1876.10 -29561.80       .20
2017-09-27 04:00:00.000 270     35493.30   1876.40 -29561.80       .20
2017-09-27 04:01:00.000 270     35493.50   1876.70 -29561.80       .20
2017-09-27 04:02:00.000 270     35493.70   1877.00 -29561.90       .10
2017-09-27 04:03:00.000 270     35494.00   1877.20 -29561.90       .20
2017-09-27 04:04:00.000 270     35494.30   1877.30 -29562.10       .20
2017-09-27 04:05:00.000 270     35494.70   1877.50 -29562.20       .20
2017-09-27 04:06:00.000 270     35495.10   1877.70 -29562.40       .20
2017-09-27 04:07:00.000 270     35495.40   1877.90 -29562.50       .10
2017-09-27 04:08:00.000 270     35495.70   1878.40 -29562.50       .20
2017-09-27 04:09:00.000 270     35495.30   1878.60 -29562.50       .30
2017-09-27 04:10:00.000 270     35495.20   1879.10 -29562.30       .10
2017-09-27 04:11:00.000 270     35495.70   1879.30 -29562.40       .10
2017-09-27 04:12:00.000 270     35496.00   1879.40 -29562.60       .10
2017-09-27 04:13:00.000 270     35495.00   1879.60 -29562.70       .20
2017-09-27 04:14:00.000 270     35494.30   1879.70 -29562.50       .20
2017-09-27 04:15:00.000 270     99999.00  99999.00  99999.00 -46230.30
2017-09-27 04:16:00.000 270     99999.00  99999.00  99999.00 -46229.80
2017-09-27 04:17:00.000 270     99999.00  99999.00  99999.00 -46229.90
2017-09-27 04:18:00.000 270     99999.00  99999.00  99999.00 -46230.10
2017-09-27 04:19:00.000 270     99999.00  99999.00  99999.00 -46230.10
2017-09-27 04:20:00.000 270     99999.00  99999.00  99999.00 -46230.10
2017-09-27 04:21:00.000 270     35493.40   1881.20 -29562.40       .20
2017-09-27 04:22:00.000 270     35493.40   1881.50 -29562.40       .20
2017-09-27 04:23:00.000 270     35493.20   1881.70 -29562.30       .20
2017-09-27 04:24:00.000 270     35492.80   1881.90 -29562.20       .20
2017-09-27 04:25:00.000 270     35492.70   1882.20 -29562.10       .20
2017-09-27 04:26:00.000 270     35492.80   1882.40 -29562.10       .20
2017-09-27 04:27:00.000 270     35492.90   1882.50 -29562.20       .20
2017-09-27 04:28:00.000 270     35492.80   1882.70 -29562.20       .20
2017-09-27 04:29:00.000 270     35492.80   1882.90 -29562.20       .10
2017-09-27 04:30:00.000 270     35492.70   1883.00 -29562.10       .20
2017-09-27 04:31:00.000 270     35492.70   1883.20 -29562.10       .20
2017-09-27 04:32:00.000 270     35492.70   1883.50 -29562.00       .10
2017-09-27 04:33:00.000 270     35493.20   1883.60 -29562.00       .10
2017-09-27 04:34:00.000 270     35493.00   1883.60 -29562.20       .20
2017-09-27 04:35:00.000 270     35492.80   1883.90 -29562.00       .10
2017-09-27 04:36:00.000 270     35492.90   1884.10 -29562.00       .10
2017-09-27 04:37:00.000 270     35493.00   1884.30 -29561.90       .20
2017-09-27 04:38:00.000 270     35493.00   1884.60 -29561.90       .10
2017-09-27 04:39:00.000 270     35493.00   1884.80 -29561.80       .10
2017-09-27 04:40:00.000 270     35493.00   1885.00 -29561.80       .10
2017-09-27 04:41:00.000 270     35493.00   1885.20 -29561.90       .20
2017-09-27 04:42:00.000 270     35492.70   1885.50 -29561.80       .20
2017-09-27 04:43:00.000 270     35492.90   1885.70 -29561.70       .10
2017-09-27 04:44:00.000 270     35493.20   1885.90 -29561.80       .10
2017-09-27 04:45:00.000 270     35492.90   1886.00 -29561.80       .20
2017-09-27 04:46:00.000 270     35492.60   1886.30 -29561.70       .20
2017-09-27 04:47:00.000 270     35493.00   1886.50 -29561.60       .20
2017-09-27 04:48:00.000 270     35493.40   1886.70 -29561.80       .30
2017-09-27 04:49:00.000 270     35493.60   1887.00 -29561.80       .20
2017-09-27 04:50:00.000 270     35492.80   1887.30 -29561.70       .20
2017-09-27 04:51:00.000 270     35492.20   1887.50 -29561.60       .30
2017-09-27 04:52:00.000 270     35491.50   1887.60 -29561.50       .20
2017-09-27 04:53:00.000 270     35491.20   1887.70 -29561.40       .10
2017-09-27 04:54:00.000 270     35490.50   1887.90 -29561.30       .00
2017-09-27 04:55:00.000 270     35490.00   1888.10 -29561.20       .10
2017-09-27 04:56:00.000 270     35490.30   1888.20 -29561.10       .10
2017-09-27 04:57:00.000 270     35490.50   1888.10 -29561.30       .10
2017-09-27 04:58:00.000 270     35490.60   1888.30 -29561.40       .00
2017-09-27 04:59:00.000 270     35490.20   1888.60 -29561.40       .00
2017-09-27 05:00:00.000 270     35489.90   1888.80 -29561.40       .10
2017-09-27 05:01:00.000 270     35489.80   1889.00 -29561.30       .10
