 Format                 IAGA-2002                                    |
 Source of Data         Geoscience Australia                         |
 Station Name           Kakadu                                       |
 IAGA CODE              KDU                                          |
 Geodetic Latitude      -12.686                                      |
 Geodetic Longitude     132.472                                      |
 Elevation              14                                           |
 Reported               XYZG                                         |
 Sensor Orientation     ABZF                                         |
 Digital Sampling       1.0 seconds                                  |
 Data Interval Type     Average 1-Minute (00:30-01:29)               |
 Data Type              Definitive                                   |
 # D-conversion factor  10000                                        |
 # K9-limit             300                                          |
 # Format binary data.                                               |
 # A complete set is available on the INTERMAGNET CD-ROM/DVD.        |
 # Go to www.intermagnet.org for details on obtaining this product.  |
 # CONDITIONS OF USE: The Conditions of Use for data provided        |
 # through INTERMAGNET and acknowledgement templates can be found    |
 # at www.intermagnet.org                                            |
 # D conversion factor is a fixed value used to allow                |
 # Declination to be converted from minutes of arc to equivalent     |
 # nanoteslas. Set to H/3438*10000 where H is the annual mean        |
 # value of horizontal intensity.                                    |
DATE       TIME         DOY     KDUX      KDUY      KDUZ      KDUG   |
2017-05-28 00:00:00.000 148     35403.70   1885.10 -29577.00       .30
2017-05-28 00:01:00.000 148     35403.30   1885.00 -29576.70       .50
2017-05-28 00:02:00.000 148     35402.50   1884.90 -29576.40       .30
2017-05-28 00:03:00.000 148     35402.30   1885.30 -29576.00       .30
2017-05-28 00:04:00.000 148     35401.10   1885.20 -29575.80       .30
2017-05-28 00:05:00.000 148     35400.60   1885.10 -29575.40       .40
2017-05-28 00:06:00.000 148     35400.10   1884.60 -29575.50       .40
2017-05-28 00:07:00.000 148     35399.30   1884.40 -29575.50       .30
2017-05-28 00:08:00.000 148     35398.50   1883.70 -29575.50       .40
2017-05-28 00:09:00.000 148     35397.90   1882.90 -29575.60       .40
2017-05-28 00:10:00.000 148     35397.30   1881.90 -29575.90       .50
2017-05-28 00:11:00.000 148     35396.90   1881.90 -29575.80       .40
2017-05-28 00:12:00.000 148     35397.00   1881.80 -29575.60       .40
2017-05-28 00:13:00.000 148     35396.40   1881.40 -29575.60       .30
2017-05-28 00:14:00.000 148     35396.00   1881.60 -29575.30       .40
2017-05-28 00:15:00.000 148     35395.50   1881.60 -29575.10       .30
2017-05-28 00:16:00.000 148     35394.80   1881.50 -29575.00       .40
2017-05-28 00:17:00.000 148     35393.60   1881.20 -29574.90       .50
2017-05-28 00:18:00.000 148     35392.40   1880.60 -29574.80       .30
2017-05-28 00:19:00.000 148     35391.70   1879.60 -29575.00       .20
2017-05-28 00:20:00.000 148     35390.60   1878.20 -29575.10       .30
2017-05-28 00:21:00.000 148     35390.30   1877.30 -29575.20       .30
2017-05-28 00:22:00.000 148     35389.90   1876.70 -29575.20       .40
2017-05-28 00:23:00.000 148     35389.00   1876.30 -29575.00       .30
2017-05-28 00:24:00.000 148     35388.70   1875.60 -29574.80       .40
2017-05-28 00:25:00.000 148     35388.30   1875.20 -29574.80       .40
2017-05-28 00:26:00.000 148     35387.90   1874.90 -29574.70       .40
2017-05-28 00:27:00.000 148     35387.40   1875.10 -29574.50       .50
2017-05-28 00:28:00.000 148     35386.00   1875.40 -29574.10       .40
2017-05-28 00:29:00.000 148     35384.30   1875.70 -29573.50       .30
2017-05-28 00:30:00.000 148     35383.50   1875.60 -29573.20       .40
2017-05-28 00:31:00.000 148     35382.80   1875.80 -29573.10       .40
2017-05-28 00:32:00.000 148     35381.30   1876.10 -29572.90       .30
2017-05-28 00:33:00.000 148     35380.10   1876.20 -29572.70       .50
2017-05-28 00:34:00.000 148     35379.80   1876.60 -29572.50       .40
2017-05-28 00:35:00.000 148     35378.70   1876.50 -29572.60       .50
2017-05-28 00:36:00.000 148     35377.90   1876.70 -29572.70       .40
2017-05-28 00:37:00.000 148     35381.60   1876.90 -29573.10       .40
2017-05-28 00:38:00.000 148     35380.20   1877.30 -29573.60       .30
2017-05-28 00:39:00.000 148     35381.30   1878.10 -29573.50       .40
2017-05-28 00:40:00.000 148     35381.40   1879.40 -29573.50       .50
2017-05-28 00:41:00.000 148     35379.50   1880.60 -29573.30       .40
2017-05-28 00:42:00.000 148     35381.50   1880.60 -29573.50       .50
2017-05-28 00:43:00.000 148     35380.50   1881.30 -29574.00       .30
2017-05-28 00:44:00.000 148     35380.60   1882.50 -29573.60       .30
2017-05-28 00:45:00.000 148     35380.70   1882.90 -29573.90       .30
2017-05-28 00:46:00.000 148     35379.80   1883.80 -29573.90       .30
2017-05-28 00:47:00.000 148     35380.00   1884.70 -29573.60       .40
2017-05-28 00:48:00.000 148     35379.70   1885.00 -29573.80       .30
2017-05-28 00:49:00.000 148     35378.60   1885.50 -29573.80       .30
2017-05-28 00:50:00.000 148     35378.60   1885.60 -29573.60       .40
2017-05-28 00:51:00.000 148     35378.10   1885.60 -29573.80       .50
2017-05-28 00:52:00.000 148     35377.30   1886.40 -29573.30       .30
2017-05-28 00:53:00.000 148     35377.20   1886.50 -29573.30       .30
2017-05-28 00:54:00.000 148     35376.20   1886.40 -29573.30       .40
2017-05-28 00:55:00.000 148     35374.60   1886.10 -29573.30       .30
2017-05-28 00:56:00.000 148     35373.90   1886.50 -29573.20       .50
2017-05-28 00:57:00.000 148     35374.50   1887.50 -29572.80       .40
2017-05-28 00:58:00.000 148     35373.00   1888.30 -29572.50       .30
2017-05-28 00:59:00.000 148     35371.80   1888.50 -29572.40       .20
2017-05-28 01:00:00.000 148     35370.70   1888.80 -29572.30       .20
2017-05-28 01:01:00.000 148     35369.00   1888.00 -29572.50       .20
2017-05-28 01:02:00.000 148     35368.40   1888.10 -29572.70       .40
2017-05-28 01:03:00.000 148     35368.90   1888.30 -29572.80       .30
2017-05-28 01:04:00.000 148     35368.90   1889.00 -29573.10       .20
2017-05-28 01:05:00.000 148     35369.10   1890.10 -29573.00       .40
2017-05-28 01:06:00.000 148     35370.00   1891.50 -29572.90       .30
2017-05-28 01:07:00.000 148     35370.90   1892.40 -29573.20       .40
2017-05-28 01:08:00.000 148     35371.60   1893.40 -29573.40       .20
2017-05-28 01:09:00.000 148     35372.10   1894.00 -29573.70       .30
2017-05-28 01:10:00.000 148     35372.80   1894.90 -29574.00       .20
2017-05-28 01:11:00.000 148     35373.60   1895.60 -29574.20       .30
2017-05-28 01:12:00.000 148     35373.60   1896.20 -29574.50       .40
2017-05-28 01:13:00.000 148     35374.60   1896.70 -29574.70       .40
2017-05-28 01:14:00.000 148     35374.70   1896.80 -29575.20       .20
2017-05-28 01:15:00.000 148     35375.20   1897.10 -29575.50       .40
2017-05-28 01:16:00.000 148     35375.30   1897.80 -29575.60       .30
2017-05-28 01:17:00.000 148     35375.00   1897.30 -29576.00       .20
2017-05-28 01:18:00.000 148     35375.40   1896.60 -29576.60       .30
2017-05-28 01:19:00.000 148     35375.30   1895.80 -29577.10       .30
2017-05-28 01:20:00.000 148     35375.70   1895.30 -29577.50       .30
2017-05-28 01:21:00.000 148     35376.50   1894.90 -29577.90       .30
2017-05-28 01:22:00.000 148     35376.70   1894.30 -29578.30       .40
2017-05-28 01:23:00.000 148     35376.60   1893.40 -29578.80       .40
2017-05-28 01:24:00.000 148     35376.60   1892.80 -29579.00       .40
2017-05-28 01:25:00.000 148     35376.30   1892.10 -29579.30       .30
2017-05-28 01:26:00.000 148     35376.30   1891.60 -29579.40       .30
2017-05-28 01:27:00.000 148     35376.30   1891.00 -29579.40       .20
2017-05-28 01:28:00.000 148     35376.70   1889.90 -29579.70       .40
2017-05-28 01:29:00.000 148     35377.10   1889.10 -29580.00       .30
2017-05-28 01:30:00.000 148     35377.10   1888.50 -29580.20       .30
2017-05-28 01:31:00.000 148     35376.90   1887.40 -29580.30       .40
2017-05-28 01:32:00.000 148     35377.40   1886.60 -29580.50       .30
2017-05-28 01:33:00.000 148     35377.70   1885.80 -29580.70       .40
2017-05-28 01:34:00.000 148     35378.10   1885.00 -29580.80       .40
2017-05-28 01:35:00.000 148     35378.60   1884.90 -29580.70       .30
2017-05-28 01:36:00.000 148     35377.90   1884.50 -29580.70       .30
2017-05-28 01:37:00.000 148     35377.30   1883.90 -29580.40       .50
2017-05-28 01:38:00.000 148     35375.90   1882.60 -29580.50       .40
2017-05-28 01:39:00.000 148     35374.80   1881.10 -29580.60       .40
2017-05-28 01:40:00.000 148     35374.60   1880.00 -29580.60       .30
2017-05-28 01:41:00.000 148     35374.70   1879.20 -29580.50       .50
2017-05-28 01:42:00.000 148     35374.40   1878.50 -29580.50       .50
2017-05-28 01:43:00.000 148     35374.30   1877.90 -29580.40       .20
2017-05-28 01:44:00.000 148     35374.80   1877.70 -29580.20       .40
2017-05-28 01:45:00.000 148     35374.60   1877.50 -29580.10       .40
2017-05-28 01:46:00.000 148     35374.30   1877.50 -29579.80       .50
