 Format                 IAGA-2002                                    |
 Source of Data         University of Zagreb (UNIZG)                 |
 Station Name           Lonjsko Polje                                |
 IAGA CODE              LON                                          |
 Geodetic Latitude      45.408                                       |
 Geodetic Longitude     16.659                                       |
 Elevation              95                                           |
 Reported               XYZG                                         |
 Sensor Orientation     DIF                                          |
 Digital Sampling       5.0 seconds                                  |
 Data Interval Type     Average 1-Minute (00:30-01:29)               |
 Data Type              Definitive                                   |
 # D-conversion factor  10000                                        |
 # K9-limit             350                                          |
 # Format binary data.                                               |
 # A complete set is available on the INTERMAGNET CD-ROM/DVD.        |
 # Go to www.intermagnet.org for details on obtaining this product.  |
 # CONDITIONS OF USE: The Conditions of Use for data provided        |
 # through INTERMAGNET and acknowledgement templates can be found    |
 # at www.intermagnet.org                                            |
 # D conversion factor is a fixed value used to allow                |
 # Declination to be converted from minutes of arc to equivalent     |
 # nanoteslas. Set to H/3438*10000 where H is the annual mean        |
 # value of horizontal intensity.                                    |
DATE       TIME         DOY     LONX      LONY      LONZ      LONG   |
2015-03-17 00:00:00.000 076     22366.80   1466.40  42201.30  88888.80
2015-03-17 00:01:00.000 076     22367.00   1466.00  42201.20  88888.80
2015-03-17 00:02:00.000 076     22366.70   1465.20  42201.00  88888.80
2015-03-17 00:03:00.000 076     22366.00   1464.30  42200.70  88888.80
2015-03-17 00:04:00.000 076     22365.00   1463.80  42200.60  88888.80
2015-03-17 00:05:00.000 076     22364.00   1463.50  42200.70  88888.80
2015-03-17 00:06:00.000 076     22363.90   1463.90  42200.80  88888.80
2015-03-17 00:07:00.000 076     22364.90   1464.80  42201.10  88888.80
2015-03-17 00:08:00.000 076     22366.60   1465.50  42201.40  88888.80
2015-03-17 00:09:00.000 076     22368.40   1465.40  42201.50  88888.80
2015-03-17 00:10:00.000 076     22369.70   1464.70  42201.30  88888.80
2015-03-17 00:11:00.000 076     22369.90   1463.70  42200.90  88888.80
2015-03-17 00:12:00.000 076     22369.10   1463.20  42200.70  88888.80
2015-03-17 00:13:00.000 076     22367.90   1463.20  42200.70  88888.80
2015-03-17 00:14:00.000 076     22366.60   1463.50  42200.70  88888.80
2015-03-17 00:15:00.000 076     22365.60   1464.10  42200.90  88888.80
2015-03-17 00:16:00.000 076     22365.20   1464.80  42201.00  88888.80
2015-03-17 00:17:00.000 076     22365.00   1465.30  42201.10  88888.80
2015-03-17 00:18:00.000 076     22364.60   1465.00  42201.00  88888.80
2015-03-17 00:19:00.000 076     22363.50   1465.20  42200.90  88888.80
2015-03-17 00:20:00.000 076     22363.10   1465.90  42201.00  88888.80
2015-03-17 00:21:00.000 076     22362.60   1466.60  42201.20  88888.80
2015-03-17 00:22:00.000 076     22363.10   1466.50  42201.10  88888.80
2015-03-17 00:23:00.000 076     22363.50   1466.10  42201.00  88888.80
2015-03-17 00:24:00.000 076     22363.60   1466.00  42201.00  88888.80
2015-03-17 00:25:00.000 076     22363.80   1466.30  42201.00  88888.80
2015-03-17 00:26:00.000 076     22363.90   1466.70  42201.10  88888.80
2015-03-17 00:27:00.000 076     22364.20   1467.00  42201.20  88888.80
2015-03-17 00:28:00.000 076     22364.70   1466.80  42201.10  88888.80
2015-03-17 00:29:00.000 076     22365.30   1466.70  42201.00  88888.80
2015-03-17 00:30:00.000 076     22365.80   1466.80  42201.10  88888.80
2015-03-17 00:31:00.000 076     22366.50   1466.90  42201.00  88888.80
2015-03-17 00:32:00.000 076     22366.50   1467.00  42201.10  88888.80
2015-03-17 00:33:00.000 076     22366.70   1466.70  42201.00  88888.80
2015-03-17 00:34:00.000 076     22366.50   1465.90  42200.80  88888.80
2015-03-17 00:35:00.000 076     22365.50   1465.60  42200.60  88888.80
2015-03-17 00:36:00.000 076     22364.50   1465.90  42200.60  88888.80
2015-03-17 00:37:00.000 076     22363.40   1466.50  42200.80  88888.80
2015-03-17 00:38:00.000 076     22362.80   1467.10  42200.90  88888.80
2015-03-17 00:39:00.000 076     22362.50   1467.50  42200.90  88888.80
2015-03-17 00:40:00.000 076     22362.30   1467.70  42201.00  88888.80
2015-03-17 00:41:00.000 076     22362.40   1467.50  42201.00  88888.80
2015-03-17 00:42:00.000 076     22362.40   1467.10  42200.80  88888.80
2015-03-17 00:43:00.000 076     22362.20   1466.90  42200.80  88888.80
2015-03-17 00:44:00.000 076     22362.00   1466.90  42200.80  88888.80
2015-03-17 00:45:00.000 076     22361.70   1467.00  42200.90  88888.80
2015-03-17 00:46:00.000 076     22361.80   1467.00  42200.90  88888.80
2015-03-17 00:47:00.000 076     22362.00   1466.90  42200.90  88888.80
2015-03-17 00:48:00.000 076     22361.80   1466.90  42201.00  88888.80
2015-03-17 00:49:00.000 076     22361.80   1466.90  42200.90  88888.80
2015-03-17 00:50:00.000 076     22361.70   1466.70  42200.90  88888.80
2015-03-17 00:51:00.000 076     22361.60   1466.50  42200.80  88888.80
2015-03-17 00:52:00.000 076     22361.40   1466.30  42200.70  88888.80
2015-03-17 00:53:00.000 076     22361.30   1466.30  42200.80  88888.80
2015-03-17 00:54:00.000 076     22361.40   1466.60  42200.90  88888.80
2015-03-17 00:55:00.000 076     22361.70   1466.90  42200.90  88888.80
2015-03-17 00:56:00.000 076     22361.90   1466.80  42201.00  88888.80
2015-03-17 00:57:00.000 076     22362.00   1466.70  42200.90  88888.80
2015-03-17 00:58:00.000 076     22362.10   1466.40  42200.80  88888.80
2015-03-17 00:59:00.000 076     22362.00   1466.50  42200.80  88888.80
2015-03-17 01:00:00.000 076     22362.00   1466.70  42200.90  88888.80
2015-03-17 01:01:00.000 076     22362.10   1466.90  42201.00  88888.80
2015-03-17 01:02:00.000 076     22362.20   1467.00  42201.00  88888.80
2015-03-17 01:03:00.000 076     22362.30   1467.00  42201.00  88888.80
2015-03-17 01:04:00.000 076     22362.30   1467.00  42201.00  88888.80
2015-03-17 01:05:00.000 076     22362.50   1467.20  42201.10  88888.80
2015-03-17 01:06:00.000 076     22362.80   1467.20  42201.00  88888.80
2015-03-17 01:07:00.000 076     22363.00   1467.50  42201.10  88888.80
2015-03-17 01:08:00.000 076     22363.10   1467.70  42201.10  88888.80
2015-03-17 01:09:00.000 076     22363.20   1467.60  42201.00  88888.80
2015-03-17 01:10:00.000 076     22363.50   1467.60  42201.00  88888.80
2015-03-17 01:11:00.000 076     22363.80   1467.30  42200.90  88888.80
2015-03-17 01:12:00.000 076     22363.70   1467.20  42200.80  88888.80
2015-03-17 01:13:00.000 076     22363.70   1467.20  42200.90  88888.80
2015-03-17 01:14:00.000 076     22363.70   1467.20  42200.80  88888.80
2015-03-17 01:15:00.000 076     22363.60   1467.30  42200.90  88888.80
2015-03-17 01:16:00.000 076     22363.80   1467.30  42200.90  88888.80
2015-03-17 01:17:00.000 076     22363.50   1467.10  42200.80  88888.80
2015-03-17 01:18:00.000 076     22363.40   1467.10  42200.80  88888.80
2015-03-17 01:19:00.000 076     22363.30   1467.40  42200.90  88888.80
2015-03-17 01:20:00.000 076     22363.20   1467.20  42200.80  88888.80
2015-03-17 01:21:00.000 076     22362.80   1467.20  42200.90  88888.80
2015-03-17 01:22:00.000 076     22362.90   1467.40  42200.90  88888.80
2015-03-17 01:23:00.000 076     22362.60   1467.70  42201.00  88888.80
2015-03-17 01:24:00.000 076     22363.00   1468.00  42201.00  88888.80
2015-03-17 01:25:00.000 076     22363.30   1467.80  42200.90  88888.80
2015-03-17 01:26:00.000 076     22363.40   1467.20  42200.80  88888.80
2015-03-17 01:27:00.000 076     22363.20   1466.40  42200.60  88888.80
2015-03-17 01:28:00.000 076     22362.80   1466.40  42200.70  88888.80
2015-03-17 01:29:00.000 076     22362.70   1466.60  42200.70  88888.80
2015-03-17 01:30:00.000 076     22362.50   1467.10  42200.80  88888.80
2015-03-17 01:31:00.000 076     22362.50   1467.60  42201.00  88888.80
2015-03-17 01:32:00.000 076     22362.70   1467.90  42201.00  88888.80
2015-03-17 01:33:00.000 076     22362.80   1467.90  42201.00  88888.80
2015-03-17 01:34:00.000 076     22362.70   1467.80  42201.00  88888.80
2015-03-17 01:35:00.000 076     22362.70   1467.80  42200.90  88888.80
2015-03-17 01:36:00.000 076     22362.40   1467.80  42200.90  88888.80
2015-03-17 01:37:00.000 076     22362.30   1467.70  42200.90  88888.80
2015-03-17 01:38:00.000 076     22362.30   1467.50  42200.80  88888.80
2015-03-17 01:39:00.000 076     22362.60   1467.60  42200.90  88888.80
2015-03-17 01:40:00.000 076     22362.40   1467.80  42201.00  88888.80
2015-03-17 01:41:00.000 076     22362.40   1467.80  42200.90  88888.80
2015-03-17 01:42:00.000 076     22362.10   1467.80  42200.90  88888.80
2015-03-17 01:43:00.000 076     22362.20   1468.10  42200.90  88888.80
